year,pair_id,pair_label,reporter_id,reporter_iso3,reporter_name,partner_id,partner_iso3,partner_name,trade_value_usd,trade_value_usd_m,trade_weighted_applied_tariff_pct,simple_avg_effectively_applied_pct,tariff_agreement_count,ntm_penalty_points,trade_remedy_penalty_points,tariff_component,goods_score_live_v1,rta_in_force,agreement_id,agreement_name,goods_coverage,in_force_date,score_method,source_stack,score_status,penalty_basis,notes,reporter_mfn_weighted_applied_tariff_pct,reporter_mfn_simple_avg_effectively_applied_pct,bilateral_preferential_tariff_pct,bilateral_simple_avg_tariff_pct,tariff_basis,preference_source_label,preference_source_url,preference_notes
2023,AUS__SAU,Australia imports from Saudi Arabia,AUS,AUS,Australia,SAU,SAU,Saudi Arabia,663225177.686081,663.225177686081,2.500,2.400,0,0.0,0.0,90.0,90.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,2.500,2.400,,,reporter_mfn_fallback,,,
2023,AUS__TUR,Australia imports from Turkey,AUS,AUS,Australia,TUR,TUR,Turkey,1010158670.56771,1010.15867056771,2.500,2.400,0,0.0,0.0,90.0,90.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,2.500,2.400,,,reporter_mfn_fallback,,,
2023,AUS__USA,Australia imports from United States,AUS,AUS,Australia,USA,USA,United States,30813971848.9026,30813.971848902598,2.500,2.400,1,2.0,0.0,90.0,88.000,yes,AUSFTA,Australia-United States Free Trade Agreement,substantially_all_goods,2005-01-01,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,manual_placeholder,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data. | FTA reverse-direction pair.,2.500,2.400,,,reporter_mfn_fallback,,,
2023,AUS__ZAF,Australia imports from South Africa,AUS,AUS,Australia,ZAF,ZAF,South Africa,1059182108.28996,1059.18210828996,2.500,2.400,0,0.0,0.0,90.0,90.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,2.500,2.400,,,reporter_mfn_fallback,,,
2023,CAN__ARG,Canada imports from Argentina,CAN,CAN,Canada,ARG,ARG,Argentina,1003104605.46788,1003.10460546788,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__AUS,Canada imports from Australia,CAN,CAN,Canada,AUS,AUS,Australia,2375322531.6737,2375.3225316737,3.400,3.800,1,2.0,0.0,86.4,84.400,yes,CPTPP,Comprehensive and Progressive Agreement for Trans-Pacific Partnership,substantially_all_goods,2018-12-30,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,manual_placeholder,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data. | CPTPP pair with light residual friction.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__BRA,Canada imports from Brazil,CAN,CAN,Canada,BRA,BRA,Brazil,6789131422.53835,6789.13142253835,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__CHN,Canada imports from China,CAN,CAN,Canada,CHN,CHN,China,63598500938.7271,63598.5009387271,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__GBR,Canada imports from United Kingdom,CAN,CAN,Canada,GBR,GBR,United Kingdom,5946199929.614,5946.199929614,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__IDN,Canada imports from Indonesia,CAN,CAN,Canada,IDN,IDN,Indonesia,1962302999.92591,1962.30299992591,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__IND,Canada imports from India,CAN,CAN,Canada,IND,IND,India,5303044149.81109,5303.04414981109,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__JPN,Canada imports from Japan,CAN,CAN,Canada,JPN,JPN,Japan,12857887509.817,12857.887509817,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__KOR,Canada imports from South Korea,CAN,CAN,Canada,KOR,KOR,South Korea,9874584270.57862,9874.584270578622,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__MEX,Canada imports from Mexico,CAN,CAN,Canada,MEX,MEX,Mexico,28522822219.7526,28522.8222197526,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__RUS,Canada imports from Russia,CAN,CAN,Canada,RUS,RUS,Russia,51918388.5307848,51.9183885307848,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__SAU,Canada imports from Saudi Arabia,CAN,CAN,Canada,SAU,SAU,Saudi Arabia,1587293402.97844,1587.29340297844,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__TUR,Canada imports from Turkey,CAN,CAN,Canada,TUR,TUR,Turkey,2019773534.8596,2019.7735348596,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__USA,Canada imports from United States,CAN,CAN,Canada,USA,USA,United States,238453154003.852,238453.154003852,3.400,3.800,1,2.0,0.0,86.4,84.400,yes,USMCA,United States-Mexico-Canada Agreement,substantially_all_goods,2020-07-01,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,manual_placeholder,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data. | Low-friction FTA reverse-direction pair.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CAN__ZAF,Canada imports from South Africa,CAN,CAN,Canada,ZAF,ZAF,South Africa,2014184901.83004,2014.18490183004,3.400,3.800,0,0.0,0.0,86.4,86.400,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.400,3.800,,,reporter_mfn_fallback,,,
2023,CHN__ARG,China imports from Argentina,CHN,CHN,China,ARG,ARG,Argentina,6614775611.0,6614.775611,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__AUS,China imports from Australia,CHN,CHN,China,AUS,AUS,Australia,156630120707.0,156630.120707,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__BRA,China imports from Brazil,CHN,CHN,China,BRA,BRA,Brazil,122787925280.0,122787.92528,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__CAN,China imports from Canada,CHN,CHN,China,CAN,CAN,Canada,44053441610.0,44053.44161,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__GBR,China imports from United Kingdom,CHN,CHN,China,GBR,GBR,United Kingdom,20221123119.0,20221.123119,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__IDN,China imports from Indonesia,CHN,CHN,China,IDN,IDN,Indonesia,74168378488.0,74168.378488,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__IND,China imports from India,CHN,CHN,China,IND,IND,India,18576255160.0,18576.25516,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__JPN,China imports from Japan,CHN,CHN,China,JPN,JPN,Japan,160752298981.0,160752.298981,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__KOR,China imports from South Korea,CHN,CHN,China,KOR,KOR,South Korea,162460899987.0,162460.899987,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__MEX,China imports from Mexico,CHN,CHN,China,MEX,MEX,Mexico,18740157881.0,18740.157881,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__RUS,China imports from Russia,CHN,CHN,China,RUS,RUS,Russia,129530914647.0,129530.914647,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__SAU,China imports from Saudi Arabia,CHN,CHN,China,SAU,SAU,Saudi Arabia,64369830907.0,64369.830907,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__TUR,China imports from Turkey,CHN,CHN,China,TUR,TUR,Turkey,4522418798.0,4522.418798,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__USA,China imports from United States,CHN,CHN,China,USA,USA,United States,164312852045.0,164312.852045,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,CHN__ZAF,China imports from South Africa,CHN,CHN,China,ZAF,ZAF,South Africa,32025669130.0,32025.66913,3.000,7.500,0,0.0,0.0,88.0,88.000,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.000,7.500,,,reporter_mfn_fallback,,,
2023,GBR__ARG,United Kingdom imports from Argentina,GBR,GBR,United Kingdom,ARG,ARG,Argentina,1109731357.33608,1109.73135733608,3.300,3.800,0,0.0,0.0,86.8,86.800,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.300,3.800,,,reporter_mfn_fallback,,,
2023,GBR__AUS,United Kingdom imports from Australia,GBR,GBR,United Kingdom,AUS,AUS,Australia,4537636045.24524,4537.63604524524,3.300,3.800,0,0.0,0.0,86.8,86.800,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.300,3.800,,,reporter_mfn_fallback,,,
2023,GBR__BRA,United Kingdom imports from Brazil,GBR,GBR,United Kingdom,BRA,BRA,Brazil,4789865796.10178,4789.86579610178,3.300,3.800,0,0.0,0.0,86.8,86.800,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.300,3.800,,,reporter_mfn_fallback,,,
2023,GBR__CAN,United Kingdom imports from Canada,GBR,GBR,United Kingdom,CAN,CAN,Canada,13266184233.8025,13266.1842338025,3.300,3.800,0,0.0,0.0,86.8,86.800,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.300,3.800,,,reporter_mfn_fallback,,,
2023,GBR__CHN,United Kingdom imports from China,GBR,GBR,United Kingdom,CHN,CHN,China,98787994460.8357,98787.99446083569,3.300,3.800,0,0.0,0.0,86.8,86.800,no,,,,,wto_ttd_v1 = clamp(100 - 4*reporter_trade_weighted_mfn_pct - ntm_penalty_points - trade_remedy_penalty_points),Manual bilateral imports raw extract + WTO Timeseries API reporter MFN all-products + local agreement and penalty registries,built,,Reporter-level MFN tariff baseline applied; not yet bilateral preferential tariff data.,3.300,3.800,,,reporter_mfn_fallback,,,
